"ID","거래식별ID","점포ID","거래일자","거래시간대","상품대분류명","상품중분류명","구매건수","구매금액"
"Q16180300","A034807","BB","20141007","10","면과자","초콜렛","1","850"
"Q16180300","A034807","BB","20141007","10","일반식품","커피류","1","3350"
"Q16186738","A000566","AA","20140405","10","야채","두채류","1","3700"
"Q16186738","A002778","AA","20140422","15","야채","양채류","1","1500"
"Q16186738","A002778","AA","20140422","15","야채","엽채류","1","1790"
"Q16186738","A005416","AA","20140512","11","조미료류","장류","1","2990"
"Q16186738","A007805","AA","20140529","11","조미료류","감미료","2","4080"
"Q16186738","A007805","AA","20140529","11","조미료류","조미료","1","9800"
"Q16186738","A010706","AA","20140620","11","냉장","냉장농산","1","16500"
"Q16186738","A010706","AA","20140620","11","야채","두채류","1","3700"
"Q16186738","A016027","AA","20140726","11","낙농","우유","1","830"
"Q16186738","A016027","AA","20140726","11","델리카","반찬","1","5990"
"Q16186738","A019118","AA","20140815","12","면과자","라면","2","1700"
"Q16186738","A024258","AA","20140918","11","조미료류","감미료","1","2040"
"Q16186738","A025196","AA","20140924","15","야채","두채류","1","3700"
"Q16186738","A026013","AA","20140930","15","야채","두채류","1","3700"
"Q16186738","A026013","AA","20140930","15","축산","국내산우육","1","8665"
"Q16236153","A010524","AA","20140619","15","수산","기타수산","2","25800"
"Q16236153","A010524","AA","20140619","15","야채","과채류","1","1000"
"Q16236153","A011763","AA","20140628","16","델리카","간편간식규격","2","19980"
"Q16236153","A011763","AA","20140628","16","면과자","쿠키케이크","1","1440"
"Q16236153","A011763","AA","20140628","16","야채","과채류","3","990"
"Q16236153","A011763","AA","20140628","16","청과","바나나수입기타","1","2990"
"Q16236153","A016966","AA","20140801","18","수산","기타수산","1","13800"
"Q16236153","A016966","AA","20140801","18","야채","과채류","3","2070"
"Q16236153","A016966","AA","20140801","18","야채","엽채류","1","1990"
"Q16236153","A018110","AA","20140808","18","낙농","우유","1","3060"
"Q16236153","A018110","AA","20140808","18","야채","근채류","1","1990"
"Q16236153","A018110","AA","20140808","18","청과","사과참외","1","10000"
"Q16276670","A009140","AA","20140608","14","일상용품","주방주거세제","1","13520"
"Q16276670","A026026","AA","20140930","13","수산","선어류","1","5990"
"Q16311698","A036450","CC","20140424","18","낙농","우유","1","4830"
"Q16311698","A036450","CC","20140424","18","야채","과채류","5","2000"
"Q16311698","A046216","CC","20140831","17","청과","배키위포도","1","3000"
"Q16339708","A036058","CC","20140418","20","음주류","주류","1","1600"
"Q16339708","A038146","CC","20140518","15","조미료류","장류","1","3990"
"Q16339708","A040006","CC","20140612","21","냉동","아이스크림","1","500"
"Q16339708","A040006","CC","20140612","21","면과자","쿠키케이크","1","1600"
"Q16339708","A040149","CC","20140614","21","음주류","음료","2","1600"
"Q16339708","A040149","CC","20140614","21","축산","국내산계육","1","2990"
"Q16339708","A040657","CC","20140620","22","야채","양채류","1","1490"
"Q16339708","A041714","CC","20140705","13","청과","바나나수입기타","1","1390"
"Q16339708","A042393","CC","20140714","19","수산","기타수산","1","5000"
"Q16339708","A042393","CC","20140714","19","음주류","주류","3","7500"
"Q16339708","A043849","CC","20140801","19","야채","엽채류","2","3690"
"Q16339708","A046241","CC","20140831","19","음주류","주류","4","10240"
"Q16411410","A027357","BB","20140414","18","야채","두채류","1","3980"
"Q16411410","A027357","BB","20140414","18","야채","엽채류","1","1990"
"Q16411410","A028256","BB","20140507","16","야채","계란류","1","2990"
"Q16411410","A028425","BB","20140512","17","면과자","건면","1","2200"
"Q16411410","A028425","BB","20140512","17","면과자","쿠키케이크","1","1980"
"Q16411410","A028826","BB","20140521","16","야채","버섯류","1","490"
"Q16411410","A028826","BB","20140521","16","야채","엽채류","1","1490"
"Q16411410","A029147","BB","20140529","17","낙농","발효유","1","1490"
"Q16411410","A029147","BB","20140529","17","면과자","씨리얼","1","3990"
"Q16411410","A029147","BB","20140529","17","야채","양채류","1","1290"
"Q16411410","A032305","BB","20140811","17","델리카","간편간식규격","1","4990"
"Q16421658","A010879","AA","20140621","19","수산","기타수산","1","14900"
"Q16421658","A014938","AA","20140719","18","냉장","냉장면","1","1990"
"Q16421658","A014938","AA","20140719","18","야채","엽채류","1","1000"
"Q16431381","A000204","AA","20140402","18","음주류","음료","2","1100"
"Q16431381","A001939","AA","20140415","20","낙농","우유","1","4280"
"Q16431381","A001939","AA","20140415","20","축산","국내산돈육","1","13496"
"Q16431381","A005966","AA","20140516","17","음주류","음료","1","2300"
"Q16431381","A010159","AA","20140616","17","냉장","냉장축산","1","4950"
"Q16431381","A010159","AA","20140616","17","일반식품","커피류","1","10290"
"Q16431381","A010159","AA","20140616","17","일상용품","주방주거세제","1","2800"
"Q16431381","A013621","AA","20140710","17","음주류","음료","2","3000"
"Q16433965","A005973","AA","20140516","19","면과자","스낵","1","1600"
"Q16433965","A007883","AA","20140530","20","야채","두채류","1","2500"
"Q16433965","A009403","AA","20140610","14","냉장","냉장수산","1","1780"
"Q16433965","A009403","AA","20140610","14","냉장","냉장축산","1","2380"
"Q16433965","A009403","AA","20140610","14","야채","계란류","1","2990"
"Q16433965","A009403","AA","20140610","14","일반식품","차류","1","2590"
"Q16433965","A009403","AA","20140610","14","일상용품","구강용품","1","3000"
"Q16433965","A012025","AA","20140630","16","곡물","양곡","1","13900"
"Q16433965","A012025","AA","20140630","16","냉장","냉장농산","1","3580"
"Q16433965","A012025","AA","20140630","16","면과자","라면","1","3990"
"Q16433965","A014395","AA","20140715","17","야채","계란류","1","2990"
"Q16433965","A014395","AA","20140715","17","야채","버섯류","1","1500"
"Q16433965","A014395","AA","20140715","17","조미료류","식용유","1","3990"
"Q16433965","A014412","AA","20140715","18","냉동","아이스크림","5","1950"
"Q16433965","A018154","AA","20140808","19","곡물","양곡","1","13900"
"Q16433965","A018154","AA","20140808","19","낙농","우유","1","3600"
"Q16433965","A020905","AA","20140826","17","일상용품","세탁세제","1","4950"
"Q16433965","A021017","AA","20140827","16","냉장","냉장농산","1","4610"
"Q16433965","A023290","AA","20140911","16","면과자","전통과자","1","3300"
"Q16433965","A023290","AA","20140911","16","일반식품","즉석식품","2","2000"
"Q16459576","A000448","AA","20140404","20","야채","근채류","1","1500"
"Q16459576","A003841","AA","20140429","18","야채","버섯류","1","1390"
"Q16459576","A004238","AA","20140502","19","야채","두채류","1","3980"
"Q16459576","A004238","AA","20140502","19","일반식품","병통조림","2","2000"
"Q16459576","A005160","AA","20140510","13","야채","과채류","3","990"
"Q16459576","A005907","AA","20140515","18","야채","계란류","1","2990"
"Q16459576","A006915","AA","20140522","18","낙농","발효유","4","5000"
"Q16459576","A007488","AA","20140527","20","면과자","스낵","2","1990"
"Q16459576","A007488","AA","20140527","20","면과자","쿠키케이크","1","1000"
"Q16459576","A007670","AA","20140528","18","면과자","쿠키케이크","1","3360"
"Q16459576","A008481","AA","20140603","20","야채","버섯류","2","2000"
"Q16459576","A009232","AA","20140609","19","델리카","식사류","1","2500"
"Q16459576","A009776","AA","20140613","18","면과자","라면","1","720"
"Q16459576","A009776","AA","20140613","18","면과자","쿠키케이크","2","1980"
"Q16459576","A009902","AA","20140614","12","청과","감귤수박국산기타","1","10000"
"Q16459576","A009913","AA","20140614","19","낙농","발효유","1","2700"
"Q16459576","A009913","AA","20140614","19","야채","과채류","1","1000"
"Q16459576","A010661","AA","20140620","18","야채","과채류","2","660"
"Q16459576","A011363","AA","20140625","18","야채","양채류","1","1190"
"Q16459576","A012294","AA","20140702","18","면과자","라면","1","720"
"Q16459576","A012294","AA","20140702","18","면과자","캔디껌류","1","900"
"Q16459576","A012294","AA","20140702","18","야채","과채류","2","1000"
"Q16459576","A012706","AA","20140704","21","야채","과채류","2","500"
"Q16459576","A012706","AA","20140704","21","야채","두채류","1","3990"
"Q16459576","A013531","AA","20140710","18","면과자","스낵","1","800"
"Q16459576","A013531","AA","20140710","18","야채","버섯류","1","1390"
"Q16459576","A013531","AA","20140710","18","야채","엽채류","3","2970"
"Q16459576","A013767","AA","20140711","18","야채","과채류","2","800"
"Q16459576","A015709","AA","20140724","18","야채","계란류","1","2990"
"Q16459576","A018115","AA","20140808","18","낙농","우유","1","2740"
"Q16459576","A019136","AA","20140815","19","야채","과채류","1","1000"
"Q16459576","A019136","AA","20140815","19","야채","버섯류","1","1190"
"Q16459576","A019136","AA","20140815","19","일반식품","차류","1","1100"
"Q16459576","A020273","AA","20140822","19","야채","버섯류","1","1190"
"Q16459576","A021232","AA","20140829","19","축산","국내산계육","1","4990"
"Q16459576","A023543","AA","20140913","20","면과자","초콜렛","3","2400"
"Q16459576","A023543","AA","20140913","20","일반식품","병통조림","2","3980"
"Q16459576","A025424","AA","20140926","21","야채","두채류","1","4590"
"Q16459576","A025424","AA","20140926","21","야채","버섯류","1","1390"
"Q16559791","A035283","CC","20140407","19","야채","엽채류","1","990"
"Q16559791","A037673","CC","20140512","11","음주류","음료","1","1090"
"Q16559791","A038837","CC","20140528","18","수산","건어류","1","1990"
"Q16559791","A038837","CC","20140528","18","야채","엽채류","1","990"
"Q16559791","A043831","CC","20140731","19","델리카","간편간식","1","1990"
"Q16559791","A045606","CC","20140822","18","냉동","냉동축산","1","6980"
"Q16559791","A045606","CC","20140822","18","수산","선어류","2","16000"
"Q16559791","A046321","CC","20140901","10","냉동","냉동축산","2","9960"
"Q16559791","A046321","CC","20140901","10","냉동","패스트푸드","1","5980"
"Q16559791","A046681","CC","20140906","10","야채","양채류","1","2990"
"Q16559791","A046751","CC","20140906","13","야채","과채류","1","1500"
"Q16559791","A046751","CC","20140906","13","청과","감귤수박국산기타","1","7990"
"Q16559791","A046751","CC","20140906","13","청과","딸기복숭아감","1","11900"
"Q16559791","A046752","CC","20140906","13","야채","양채류","1","2990"
"Q16559791","A047688","CC","20140920","18","수산","기타수산","1","8782"
"Q16561561","A044404","CC","20140807","20","냉장","냉장농산","1","1750"
"Q16561561","A046175","CC","20140830","13","야채","기타야채","1","4500"
"Q16567427","A005135","AA","20140510","17","일상용품","화장지","1","4380"
"Q16567427","A017793","AA","20140806","16","청과","건과","1","3990"
"Q16573603","A006189","AA","20140517","16","면과자","캔디껌류","1","4000"
"Q16573603","A006189","AA","20140517","16","야채","버섯류","1","1190"
"Q16582791","A035092","CC","20140404","11","야채","두채류","1","3490"
"Q16582791","A035265","CC","20140407","21","면과자","쿠키케이크","1","2990"
"Q16582791","A035265","CC","20140407","21","수산","건어가공","1","3800"
"Q16582791","A035265","CC","20140407","21","일반식품","병통조림","1","1100"
"Q16582791","A035840","CC","20140415","19","청과","토마토자두메론","1","6990"
"Q16582791","A036140","CC","20140419","22","면과자","스낵","1","1040"
"Q16582791","A036140","CC","20140419","22","수산","기타수산","2","8030"
"Q16582791","A037091","CC","20140504","17","야채","두채류","1","3500"
"Q16582791","A037143","CC","20140505","17","일반식품","즉석식품","1","1990"
"Q16582791","A037409","CC","20140508","10","낙농","발효유","1","2990"
"Q16582791","A037409","CC","20140508","10","면과자","쿠키케이크","2","1720"
"Q16582791","A037409","CC","20140508","10","일반식품","병통조림","2","7790"
"Q16582791","A037409","CC","20140508","10","일상용품","화장지","1","12900"
"Q16582791","A037409","CC","20140508","10","조미료류","식용유","1","2500"
"Q16582791","A037409","CC","20140508","10","청과","바나나수입기타","1","4800"
"Q16582791","A037409","CC","20140508","10","축산","국내산우육","1","8356"
"Q16582791","A038069","CC","20140517","14","낙농","발효유","1","2990"
"Q16582791","A038069","CC","20140517","14","수산","건어가공","1","5990"
"Q16582791","A038159","CC","20140518","22","조미료류","조미료","1","1990"
"Q16582791","A039296","CC","20140603","19","면과자","라면","1","3190"
"Q16582791","A039486","CC","20140605","14","야채","버섯류","2","1700"
"Q16582791","A039486","CC","20140605","14","야채","양채류","1","790"
"Q16582791","A039486","CC","20140605","14","야채","엽채류","1","1000"
"Q16582791","A039499","CC","20140606","11","냉동","아이스크림","3","2500"
"Q16582791","A039630","CC","20140607","17","수산","건어류","1","3500"
"Q16582791","A039630","CC","20140607","17","야채","근채류","1","5990"
"Q16582791","A039630","CC","20140607","17","야채","엽채류","1","990"
"Q16582791","A039630","CC","20140607","17","일반식품","커피류","1","18250"
"Q16582791","A039890","CC","20140611","14","냉동","냉동축산","1","5980"
"Q16582791","A040093","CC","20140613","21","청과","바나나수입기타","1","2000"
"Q16582791","A040093","CC","20140613","21","청과","토마토자두메론","1","4990"
"Q16582791","A040738","CC","20140621","22","면과자","스낵","2","1334"
"Q16582791","A040738","CC","20140621","22","야채","근채류","1","4000"
"Q16582791","A040895","CC","20140624","14","냉동","아이스크림","1","1000"
"Q16582791","A040895","CC","20140624","14","축산","국내산우육","1","12315"
"Q16582791","A041468","CC","20140702","12","야채","김치채소류","1","1990"
"Q16582791","A041468","CC","20140702","12","일상용품","주방주거세제","2","18980"
"Q16582791","A041469","CC","20140702","12","일상용품","화장지","1","14900"
"Q16582791","A041711","CC","20140705","22","면과자","라면","1","3190"
"Q16582791","A042129","CC","20140710","17","음주류","음료","6","5640"
"Q16582791","A042383","CC","20140712","22","수산","기타수산","1","5980"
"Q16582791","A042383","CC","20140712","22","일반식품","병통조림","1","6980"
"Q16582791","A042383","CC","20140712","22","청과","건과","1","4872"
"Q16582791","A042772","CC","20140718","14","야채","김치채소류","1","1490"
"Q16582791","A042772","CC","20140718","14","청과","토마토자두메론","1","3990"
"Q16582791","A042772","CC","20140718","14","축산","국내산우육","1","9715"
"Q16582791","A042857","CC","20140719","21","면과자","스낵","1","2550"
"Q16582791","A044024","CC","20140803","15","냉동","아이스크림","4","4000"
"Q16582791","A044378","CC","20140807","17","일상용품","두발용품","1","3980"
"Q16582791","A044590","CC","20140809","21","냉동","아이스크림","1","390"
"Q16582791","A044590","CC","20140809","21","야채","계란류","1","3990"
"Q16582791","A044590","CC","20140809","21","조미료류","식용유","1","6890"
"Q16582791","A044590","CC","20140809","21","축산","국내산우육","1","6910"
"Q16582791","A045039","CC","20140815","21","낙농","우유","1","3600"
"Q16582791","A045039","CC","20140815","21","냉장","냉장수산","1","3980"
"Q16582791","A045039","CC","20140815","21","면과자","라면","1","3190"
"Q16582791","A045039","CC","20140815","21","일반식품","커피류","1","19900"
"Q16582791","A045712","CC","20140823","19","음주류","주류","1","2500"
"Q16582791","A045739","CC","20140823","19","일반식품","병통조림","1","10680"
"Q16582791","A045740","CC","20140823","19","수산","기타수산","2","7700"
"Q16582791","A046148","CC","20140829","14","야채","근채류","1","2516"
"Q16582791","A046148","CC","20140829","14","청과","사과참외","1","6990"
"Q16582791","A046341","CC","20140901","20","일상용품","세탁세제","1","14500"
"Q16582791","A046433","CC","20140903","14","청과","바나나수입기타","1","2990"
"Q16582791","A047197","CC","20140913","17","청과","사과참외","1","6990"
"Q16582791","A047343","CC","20140916","13","음주류","음료","20","8600"
"Q16582791","A047722","CC","20140920","22","낙농","치즈버터","1","2990"
"Q16582791","A047722","CC","20140920","22","야채","계란류","1","4880"
"Q16582791","A048296","CC","20140927","22","면과자","라면","1","4700"
"Q16582791","A048711","CC","20141004","12","냉장","냉장면","1","4100"
"Q16582791","A048711","CC","20141004","12","야채","버섯류","1","3490"
"Q16582791","A048835","CC","20141006","20","조미료류","식용유","2","7980"
"Q16602400","A058570","DD","20140804","19","낙농","발효유","1","4600"
"Q16602400","A058570","DD","20140804","19","면과자","스낵","1","2450"
"Q16602400","A061390","DD","20140907","16","축산","양념육","1","43100"
"Q16602400","A061757","DD","20140913","17","일반식품","커피류","1","8900"
"Q16602400","A063549","DD","20141006","19","냉장","냉장수산","5","17950"
"Q16607999","A000587","AA","20140405","22","면과자","쿠키케이크","1","1440"
"Q16607999","A002431","AA","20140419","22","면과자","쿠키케이크","1","1850"
"Q16607999","A003408","AA","20140426","22","낙농","발효유","2","5900"
"Q16607999","A004403","AA","20140504","22","면과자","쿠키케이크","1","1990"
"Q16607999","A007158","AA","20140524","22","낙농","발효유","3","1950"
"Q16607999","A007253","AA","20140525","20","일반식품","즉석식품","2","3180"
"Q16607999","A007993","AA","20140531","22","낙농","발효유","3","1950"
"Q16607999","A008987","AA","20140607","22","면과자","쿠키케이크","1","2990"
"Q16607999","A017229","AA","20140802","21","낙농","발효유","3","1950"
"Q16607999","A020482","AA","20140824","21","면과자","쿠키케이크","1","990"
"Q16607999","A024616","AA","20140920","21","면과자","쿠키케이크","1","2990"
"Q16607999","A026507","AA","20141004","22","면과자","쿠키케이크","1","2490"
"Q16705155","A023680","AA","20140914","15","낙농","우유","1","2600"
"Q16705155","A023680","AA","20140914","15","음주류","주류","1","890"
"Q16723885","A035054","CC","20140404","15","일상용품","화장지","1","4000"
"Q16723885","A035054","CC","20140404","15","축산","국내산계육","1","3990"
"Q16723885","A035113","CC","20140404","15","음주류","음료","2","1640"
"Q16723885","A035113","CC","20140404","15","음주류","주류","1","1200"
"Q16723885","A035113","CC","20140404","15","일상용품","주방주거세제","1","2900"
"Q16723885","A035114","CC","20140404","15","델리카","기타델리카","1","10000"
"Q16723885","A035114","CC","20140404","15","일반식품","커피류","1","3750"
"Q16723885","A036103","CC","20140419","12","일상용품","세탁세제","1","2600"
"Q16723885","A036396","CC","20140423","14","음주류","주류","1","2520"
"Q16723885","A036801","CC","20140429","13","수산","기타수산","1","4990"
"Q16723885","A036801","CC","20140429","13","야채","두채류","1","1990"
"Q16723885","A036801","CC","20140429","13","음주류","음료","2","1640"
"Q16723885","A036801","CC","20140429","13","축산","국내산계육","1","5990"
"Q16723885","A038271","CC","20140520","16","일상용품","화장품","1","3000"
"Q16723885","A043121","CC","20140722","13","일반식품","커피류","1","3200"
"Q16772008","A023822","AA","20140915","20","면과자","캔디껌류","1","1650"
"Q16772008","A023822","AA","20140915","20","야채","엽채류","1","990"
"Q16808900","A026991","BB","20140404","17","냉장","냉장농산","1","1550"
"Q16808900","A026991","BB","20140404","17","면과자","건면","1","1000"
"Q16808900","A026991","BB","20140404","17","음주류","음료","2","2900"
"Q16808900","A026991","BB","20140404","17","일반식품","차류","1","3050"
"Q16808900","A026991","BB","20140404","17","일상용품","주방주거세제","1","2900"
"Q16808900","A028059","BB","20140502","14","야채","기타야채","1","2260"
"Q16808900","A028230","BB","20140507","17","냉동","아이스크림","3","1796"
"Q16808900","A028230","BB","20140507","17","야채","엽채류","1","1290"
"Q16808900","A028230","BB","20140507","17","일상용품","두발용품","1","3990"
"Q16808900","A028230","BB","20140507","17","일상용품","위생용품","2","1300"
"Q16808900","A028230","BB","20140507","17","청과","바나나수입기타","1","6377"
"Q16808900","A029091","BB","20140528","18","낙농","우유","1","3060"
"Q16808900","A029091","BB","20140528","18","야채","계란류","2","12580"
"Q16808900","A029091","BB","20140528","18","야채","두채류","1","1800"
"Q16808900","A029091","BB","20140528","18","야채","엽채류","1","990"
"Q16808900","A029091","BB","20140528","18","일반식품","즉석식품","1","1450"
"Q16808900","A029091","BB","20140528","18","청과","바나나수입기타","1","5990"
"Q16808900","A030062","BB","20140620","17","낙농","우유","1","3060"
"Q16808900","A030062","BB","20140620","17","야채","계란류","2","12580"
"Q16808900","A030062","BB","20140620","17","야채","근채류","1","2990"
"Q16808900","A030062","BB","20140620","17","야채","두채류","2","3180"
"Q16808900","A030062","BB","20140620","17","일반식품","병통조림","1","2730"
"Q16808900","A030842","BB","20140708","11","음주류","음료","2","2900"
"Q16808900","A030842","BB","20140708","11","일상용품","화장지","1","17900"
"Q16808900","A031365","BB","20140720","16","야채","두채류","1","1990"
"Q16808900","A031365","BB","20140720","16","일상용품","구강용품","1","4490"
"Q16808900","A031365","BB","20140720","16","일상용품","세탁세제","1","8500"
"Q16808900","A031365","BB","20140720","16","청과","바나나수입기타","1","5990"
"Q16808900","A031365","BB","20140720","16","축산","국내산우육","1","7990"
"Q16808900","A031571","BB","20140725","17","야채","엽채류","2","4580"
"Q16808900","A031571","BB","20140725","17","일반식품","즉석식품","1","2490"
"Q16808900","A031571","BB","20140725","17","일상용품","세탁세제","1","4990"
"Q16808900","A032276","BB","20140811","17","면과자","캔디껌류","1","4000"
"Q16808900","A032276","BB","20140811","17","야채","계란류","1","3700"
"Q16808900","A032276","BB","20140811","17","야채","버섯류","1","1990"
"Q16808900","A032276","BB","20140811","17","야채","양채류","1","3580"
"Q16808900","A032276","BB","20140811","17","야채","엽채류","3","4970"
"Q16808900","A032276","BB","20140811","17","일상용품","화장지","1","520"
"Q16808900","A032276","BB","20140811","17","조미료류","케첩마요네즈","1","2990"
"Q16808900","A033284","BB","20140902","17","곡물","잡곡","1","11800"
"Q16808900","A033284","BB","20140902","17","야채","버섯류","1","1990"
"Q16808900","A033284","BB","20140902","17","음주류","음료","4","5800"
"Q16808900","A033284","BB","20140902","17","조미료류","식용유","1","4690"
"Q16808900","A033946","BB","20140917","19","면과자","쿠키케이크","1","4500"
"Q16808900","A033946","BB","20140917","19","야채","김치채소류","1","790"
"Q16808900","A034478","BB","20140929","16","낙농","치즈버터","1","6300"
"Q16808900","A034478","BB","20140929","16","야채","근채류","1","3490"
"Q16808900","A034478","BB","20140929","16","야채","버섯류","1","2990"
"Q16808900","A034478","BB","20140929","16","일반식품","병통조림","1","1450"
"Q16808900","A034478","BB","20140929","16","일상용품","구강용품","1","8900"
"Q16864934","A042715","CC","20140717","18","면과자","스낵","1","1250"
"Q16864934","A042715","CC","20140717","18","야채","버섯류","1","1790"
"Q16864934","A047564","CC","20140918","18","일상용품","화장지","1","24500"
"Q16902855","A005808","AA","20140514","20","수산","선어가공","1","2990"
"Q16902855","A006756","AA","20140521","19","조미료류","조미료","1","2100"
"Q16902855","A009615","AA","20140612","18","냉장","냉장축산","1","4190"
"Q16902855","A009615","AA","20140612","18","야채","엽채류","1","342"
"Q16902855","A011203","AA","20140623","19","일반식품","즉석식품","1","3980"
"Q16902855","A018064","AA","20140808","21","야채","버섯류","4","7160"
"Q16902855","A018064","AA","20140808","21","조미료류","가공분말류","1","1590"
"Q16902855","A024816","AA","20140922","18","냉장","냉장축산","1","2990"
"Q16902855","A024816","AA","20140922","18","야채","두채류","1","1490"
"Q16902855","A025925","AA","20140929","18","델리카","기타델리카","1","14900"
"Q16903040","A034935","CC","20140402","20","청과","바나나수입기타","2","3980"
"Q16903040","A035885","CC","20140416","20","델리카","기타델리카","1","5000"
"Q16907128","A028678","BB","20140518","11","청과","배키위포도","1","9900"
"Q16907128","A028678","BB","20140518","11","청과","사과참외","1","6000"
"Q16907128","A029789","BB","20140614","22","조미료류","감미료","5","29750"
"Q16919633","A023620","AA","20140914","20","수산","건어가공","1","3990"
"Q16919633","A023620","AA","20140914","20","야채","과채류","3","2970"
"Q16919633","A023620","AA","20140914","20","축산","국내산돈육","1","3285"
"Q16951486","A029128","BB","20140529","19","낙농","우유","1","6200"
"Q16951486","A029128","BB","20140529","19","면과자","씨리얼","1","6100"
"Q16970903","A000379","AA","20140404","13","청과","배키위포도","1","5700"
"Q16970903","A000654","AA","20140405","12","낙농","우유","1","2600"
"Q16970903","A000654","AA","20140405","12","일상용품","두발용품","1","4980"
"Q16970903","A000656","AA","20140405","13","수산","기타수산","1","3300"
"Q16970903","A001841","AA","20140415","15","야채","엽채류","1","890"
"Q16970903","A003605","AA","20140428","16","낙농","발효유","1","5980"
"Q16970903","A005862","AA","20140515","20","야채","엽채류","1","1624"
"Q16970903","A005862","AA","20140515","20","축산","양념육","1","13120"
"Q16970903","A011351","AA","20140625","11","면과자","라면","1","3190"
"Q16970903","A011351","AA","20140625","11","수산","건어류","1","8990"
"Q16970903","A011351","AA","20140625","11","수산","기타수산","1","6500"
"Q16970903","A011351","AA","20140625","11","축산","국내산계육","1","11900"
"Q16970903","A011808","AA","20140628","20","낙농","우유","1","4830"
"Q16970903","A011808","AA","20140628","20","수산","기타수산","1","8900"
"Q16970903","A011808","AA","20140628","20","축산","국내산계육","2","8980"
"Q16970903","A013980","AA","20140713","16","수산","선어류","1","9900"
"Q16970903","A013980","AA","20140713","16","음주류","주류","3","5570"
"Q16970903","A016682","AA","20140730","17","낙농","우유","1","4300"
"Q16970903","A016682","AA","20140730","17","수산","기타수산","2","4000"
"Q16970903","A017198","AA","20140802","12","수산","선어류","1","7000"
"Q16970903","A017780","AA","20140806","15","축산","국내산계육","1","5990"
"Q16970903","A019011","AA","20140814","12","야채","계란류","1","7990"
"Q16970903","A019011","AA","20140814","12","야채","과채류","1","3990"
"Q16970903","A019011","AA","20140814","12","청과","감귤수박국산기타","1","2990"
"Q16970903","A019143","AA","20140815","11","낙농","발효유","1","3180"
"Q16970903","A019732","AA","20140819","15","축산","양념육","1","11000"
"Q16970903","A022560","AA","20140906","17","낙농","우유","1","4830"
"Q16970903","A022560","AA","20140906","17","델리카","반찬","1","4683"
"Q16970903","A022560","AA","20140906","17","델리카","반찬규격","1","3900"
"Q16970903","A022560","AA","20140906","17","야채","기타야채","1","2990"
"Q16970903","A025124","AA","20140924","10","수산","선어가공","1","6990"
"Q16970903","A025124","AA","20140924","10","야채","두채류","1","1800"
"Q16970903","A026571","AA","20141005","19","음주류","주류","4","5600"
"Q16987215","A008418","AA","20140603","20","면과자","라면","1","1690"
"Q16987215","A008418","AA","20140603","20","면과자","스낵","1","1990"
"Q16987215","A008600","AA","20140604","18","야채","계란류","1","1490"
"Q16987215","A008600","AA","20140604","18","야채","양채류","1","990"
"Q16987215","A010701","AA","20140620","19","낙농","우유","1","1690"
"Q16987215","A010701","AA","20140620","19","일상용품","구강용품","1","7900"
"Q16987215","A012546","AA","20140703","20","냉장","냉장축산","1","1390"
"Q16987215","A014542","AA","20140716","19","청과","토마토자두메론","1","5545"
"Q16987215","A014713","AA","20140717","19","낙농","치즈버터","1","4100"
"Q16987215","A017490","AA","20140804","19","조미료류","케첩마요네즈","1","2400"
"Q16987215","A020250","AA","20140822","19","면과자","쿠키케이크","1","990"
"Q16987215","A021796","AA","20140902","19","면과자","스낵","1","1000"
"Q16987215","A026173","AA","20141001","20","면과자","빵","1","900"
"Q16997964","A000417","AA","20140404","18","델리카","간편간식규격","1","5990"
"Q16997964","A000417","AA","20140404","18","청과","바나나수입기타","1","2000"
"Q16997964","A000570","AA","20140405","14","조미료류","감미료","3","15270"
"Q16997964","A007003","AA","20140523","12","수산","기타수산","1","13800"
"Q16997964","A008339","AA","20140602","15","냉장","냉장축산","1","7980"
"Q16997964","A010157","AA","20140616","17","수산","기타수산","1","19800"
"Q16997964","A020452","AA","20140824","18","곡물","잡곡","1","29900"
"Q17008550","A054436","DD","20140615","18","야채","엽채류","2","1980"
"Q17008550","A054437","DD","20140615","18","일반식품","커피류","1","25400"
"Q17008550","A058551","DD","20140804","17","델리카","베이커리","1","3480"
"Q17085854","A000243","AA","20140403","21","냉장","냉장수산","1","3480"
"Q17085854","A000243","AA","20140403","21","야채","근채류","1","1716"
"Q17085854","A000243","AA","20140403","21","음주류","음료","1","1700"
"Q17085854","A002794","AA","20140422","21","면과자","쿠키케이크","1","6400"
"Q17085854","A003156","AA","20140424","21","면과자","캔디껌류","1","2800"
"Q17085854","A003156","AA","20140424","21","면과자","쿠키케이크","1","990"
"Q17085854","A003156","AA","20140424","21","음주류","음료","1","1000"
"Q17085854","A003156","AA","20140424","21","청과","건과","1","14900"
"Q17085854","A003156","AA","20140424","21","청과","사과참외","1","10000"
"Q17085854","A003156","AA","20140424","21","청과","토마토자두메론","3","17970"
"Q17085854","A005831","AA","20140515","13","청과","토마토자두메론","1","5990"
"Q17085854","A007798","AA","20140529","21","낙농","발효유","4","4800"
"Q17085854","A007798","AA","20140529","21","면과자","스낵","1","700"
"Q17085854","A007798","AA","20140529","21","음주류","음료","1","1000"
"Q17085854","A007798","AA","20140529","21","조미료류","조미료","1","7100"
"Q17085854","A008682","AA","20140605","22","야채","과채류","1","3990"
"Q17085854","A008682","AA","20140605","22","조미료류","조미료","1","2100"
"Q17085854","A009570","AA","20140612","22","면과자","쿠키케이크","1","3000"
